65623,179688 
73278,164062 
76094,601562 
72586,710938 
64841,828125 
57934,308594 
57313,398438 
63361,578125 
71344,203125 
76583,187500 
76891,765625 
72169,617188 
64446,085938 
57174,800781 
54292,613281 
57949,589844 
65325,187500 
73029,406250 
78621,617188 
80565,265625 
78799,203125 
73541,851562 
66120,085938 
58171,757812 
51729,152344 
49295,964844 
51651,531250 
57841,933594 
65675,976562 
73711,390625 
80704,046875 
86089,031250 
89708,914062 
91326,562500 
91220,679688 
89504,304688 
86413,468750 
81965,507812 
76473,296875 
70183,367188 
63364,308594 
56039,523438 
48455,394531 
40473,312500 
32489,779297 
24457,013672 
16284,361328 
8199,086914 
